,time,tweet,emotion
414,2020-12-28T13:37:57.000Z,https://t.co/MWNXEdupZ6 https://t.co/auzv5pMiqf,Trust
415,2020-12-27T07:58:59.000Z,Another great day for us. Proper test cricket at its best. Absolutely top knock from Jinks👌@ajinkyarahane88,Anticipation
416,2020-12-26T08:44:42.000Z,Top day 1 for us. Great display from the bowlers and a solid finish too. 🇮🇳👏,Joy
417,2020-12-25T07:25:49.000Z,Wishing each and everyone a very Merry Christmas. 🎄⭐😀,Joy
418,2020-12-16T06:24:42.000Z,Excited to be back playing Test cricket 🇮🇳🏏  Looking forward to a competitive game 💪💪 https://t.co/Mm5FU8ISsB,Anticipation
419,2020-12-15T04:38:46.000Z,"Guys, the @myntra End Of Reason Sale starts on 20th Dec. 😎 Hit the link below and wishlist your favourite Wrogn styles now, and grab them at the best prices ever only at the #MyntraEORS! #StayMad @StayWrogn

 https://t.co/fhUEBfX8Ag https://t.co/xt8LOLT4Pd",Joy
420,2020-12-11T02:03:25.000Z,3 years and onto a lifetime together ❤️ https://t.co/a30gdU87vS,Joy
421,2020-12-10T02:31:26.000Z,Don’t let a hectic lifestyle get the better of you. One Wellman tablet a day = Perfect formula for your nutritional support 👍🏻 . I trust @Wellmanin1 to get my share of essential nutrients that are also suitable for vegetarians. Opt for Wellman now @ https://t.co/1XjNK4NO84 ☺️ https://t.co/niKwtZ0sNl,Trust
422,2020-12-08T12:47:11.000Z,Tough outing but remarkable fighting spirit shown by the boys 💪. On to the tests now 🇮🇳. https://t.co/d9v6EACpc0,Joy
423,2020-12-07T05:10:01.000Z,"It’s all about the process. Intensify your training with those quick and explosive movements 💥
Cop the #one8 LQDCELL Method on https://t.co/aTY0dEecCS
Collection link here https://t.co/5kc3xzyPyA 

@one8world @pumacricket https://t.co/bld9FDRX5n",Joy
424,2020-12-06T12:25:12.000Z,Amazing game of cricket. Well done boys 🙌 https://t.co/IUqiiXNTkj,Joy
425,2020-12-04T12:55:08.000Z,On to Sydney 👍🏻. https://t.co/jRkH6SM4LY,Surprise
426,2020-12-03T05:10:03.000Z,"Kick things 🆙 a notch with the #one8 Smash. 
Cop the timeless trainer on https://t.co/aTY0dEecCS 
Collection link here https://t.co/5kc3xzyPyA

@pumacricket @one8world https://t.co/ueXu2muXrQ",Surprise
427,2020-12-02T12:48:19.000Z,Proud of this team. 🇮🇳 We march forward. On to the T20s 💪 https://t.co/kDFutw1B3R,Trust
428,2020-11-28T04:27:41.000Z,Haha good skills mate. Maybe we can get you in as a counter attacking batsman😃👏 @HKane https://t.co/rYjmVUkdwO,Trust
429,2020-11-27T12:47:25.000Z,On to the next one. https://t.co/kCqkvR6EU8,Joy
430,2020-11-26T04:55:00.000Z,Remembering the innocent lives we lost and our bravehearts who saved many during the 26/11 attacks. You will always be remembered and will forever be in our hearts. 🙏🏻🇮🇳,Trust
431,2020-11-26T04:15:09.000Z,RIP Diego Maradona. He changed the way the beautiful game of football is played. True genius.,Sadness
432,2020-11-25T07:07:31.000Z,"Guys, it's finally here 🙌. Visit my Instagram profile and scroll over to the filters tab to try out my new AR filter.  Shoot something creative and use #BatTalk in your videos for a repost 😉. Let's get creative! https://t.co/9fQnHrBpbl",Joy
433,2020-11-24T06:25:59.000Z,"Winter has come, and so have comfy winter wear styles from Wrogn! 😎 

Snag your winter wear from @StayWrogn on @myntra . Check out  https://t.co/PcQ9eh4Xjr https://t.co/n8jS6FziA5",Joy
434,2020-11-23T05:30:45.000Z,Many happy returns of the day @navdeepsaini96. 🎂 Wishing you success and a wonderful year ahead.,Joy
435,2020-11-22T11:56:16.000Z,"I’m back on the field doing what I do best. Rebounding just like millions of other Indians 🇮🇳 . This is my story. C’mon India, share your rebound story using #IndiaRebounds and tagging @HeroMotoCorp https://t.co/Qt7HVeRxgM",Trust
436,2020-11-22T06:06:18.000Z,Wishing @FCGoaOfficial all the best for today's match and for the season ahead. #ForcaGoa #RiseAgain,Sadness
437,2020-11-21T11:33:35.000Z,Fuel Up ⛽ https://t.co/5cNb1G8gd5,Trust
438,2020-11-20T06:07:10.000Z,"Designed for men who mean business.😎 The no gas range by #one8fragrances. Get them from https://t.co/HTFOWXvcRH 

@Flipkart @ScentialsWorld @one8world https://t.co/f4Bhwu7mNV",Trust
439,2020-11-18T06:08:35.000Z,"Conquer the world one step at a time with Casual Footwear from Wrogn 👍 @myntra
Visit the link below to check out these fab footwear styles and walk the Wrogn path with me! @StayWrogn #staymad #staywrogn

https://t.co/o7EHPu9uaC https://t.co/oaN46lGY3L",Trust
440,2020-11-17T11:45:44.000Z,Love test cricket practice sessions ❤️💙 https://t.co/XPNad3YapF,Joy
441,2020-11-17T06:05:38.000Z,"Quarantine diaries. Un-ironed T-shirt, comfortable couch and a good series to watch. 👌 https://t.co/Yr26mHYCOL",Fear
442,2020-11-14T06:30:21.000Z,Happy Diwali 🙏🏻 https://t.co/USLnZnMwzT,Joy
443,2020-11-13T06:05:13.000Z,"I want to extend a warm welcoming hand to @FCGoaOfficial, who today have joined hands with @RBLeipzig_EN as the club's strategic partner. I have seen the visions of both the clubs and am confident that this partnership will be a long and fruitful one.

#RiseAgain #DreamsStartHere",Joy
444,2020-11-12T07:33:25.000Z,"Feed your immune system through a balanced diet and a complete supplement like #wellman. 💪
Stay Fit. Stay Safe. Stay Healthy. @Wellmanin1 #VitaminsForMen https://t.co/vkZtqIBkfo",Joy
445,2020-11-11T16:35:24.000Z,En route 🇦🇺 @BCCI https://t.co/OMzI8u45Fa,Trust
446,2020-11-11T09:12:15.000Z,Many happy returns of the day @IamSanjuSamson. Have a good one 👍🎂,Joy
447,2020-11-09T05:46:38.000Z,Wishing you a very happy birthday @PrithviShaw. Stay blessed. 🎂,Surprise
448,2020-11-06T18:25:37.000Z,Together through the highs and lows. It's been a great journey for us as a unit. Yes things did not go our way but proud of the whole group. Thank you to all our fans for your support. Your love makes us stronger. See you all soon. #PlayBold @RCBTweets ❤️ https://t.co/jIULXT0DLz,Joy
449,2020-11-06T08:32:01.000Z,"Thank you, everyone, for your wishes.🙌 Appreciate all the love ❤️🤗",Joy
450,2020-11-04T06:28:21.000Z,"You're more than you think you are! 💪 Manifest what you're made up of! 
Special discounts await you on @Flipkart #TheBigShoppingDays #BigDiwaliSale 

https://t.co/1psxIUVbSh

@ScentialsWorld @one8world https://t.co/zQFHOzwVhO",Joy
451,2020-11-02T18:02:38.000Z,"Group stage done ✅
👀 on the playoffs now #PlayBold @RCBTweets https://t.co/eZY0f730FS",Joy
452,2020-11-01T07:14:53.000Z,Real fun is in a real challenge. 🕘 @RCBTweets https://t.co/jtRin39Z7N,Trust
453,2020-10-28T18:27:18.000Z,Not the result we wanted. We continue the work. Focus on the next one. #PlayBold @RCBTweets https://t.co/thQHgcnBhN,Joy
454,2020-10-27T07:13:35.000Z,Happy birthday @IrfanPathan. Have a great day and a wonderful year ahead.,Joy
455,2020-10-27T06:02:53.000Z,"A timeless classic in a world of trends. 👌 one8 blends - Noir, can be yours. Check out the link below.

https://t.co/1psxIUVbSh

#one8fragrances @ScentialsWorld @one8world @Flipkart https://t.co/caZdbYNBxg",Joy
456,2020-10-25T13:56:36.000Z,"Onto the next. Learn and move. #PlayBold 
@RCBTweets https://t.co/YHtgoBHbVm",Joy
457,2020-10-25T06:10:23.000Z,Happy birthday @y_umesh. Wishing you happiness and good wishes. Have a great year ahead. 🙏,Joy
458,2020-10-25T05:34:20.000Z,Extending my warm wishes to you and your family on the auspicious occasion of Dussehra.🙏🏻🙂  #HappyDussehra,Joy
459,2020-10-24T06:40:30.000Z,Wishing you a very happy birthday Wriddhi Da. God bless you with good health and happiness always. @Wriddhipops,Joy
460,2020-10-23T09:33:35.000Z,Praying for your speedy recovery. 🙏🏻 Get well soon paaji. @therealkapildev,Trust
461,2020-10-23T06:06:19.000Z,"Here's my #Karare take on the cricketing season! 😉 Make every match more crunchy, munchy, and masaledaar. Toh stock up on Too Yumm! #Karare aur #LoopMeinKhao 🏏 🔥 @TooYumm https://t.co/BHhkDdEGBR",Joy
462,2020-10-22T12:41:44.000Z,"This pic takes me back to school days. 4 guys from the same class, and  AB is the kid who's finished homework and is prepared and the other 3 know they are in trouble 😂 https://t.co/KmJ1XtAUJa",Joy
463,2020-10-21T17:40:52.000Z,"We keep moving forward as a unit. #PlayBold
@RCBTweets https://t.co/hXhUxN5AkO",Anticipation
464,2020-10-20T06:39:10.000Z,"Some see a design, We see a personality.👌
India, the ultimate all-rounder is here. #AudiQ2  #FutureIsAnAttitude @AudiIN https://t.co/EZGecIWiNr",Anticipation
465,2020-10-20T06:00:09.000Z,Happy birthday @virendersehwag bhai. Have a great day.,Surprise
466,2020-10-19T15:44:55.000Z,All set 🏟️ @MuveAcoustics https://t.co/Kx3KeCQxab,Joy
467,2020-10-19T06:03:31.000Z,"Check out 🛒➡️ my collection of Wrogn casual footwear exclusively on @Flipkart ! https://t.co/8eiJ3aRsPE 

Go grab them at never before prices only on the  #TheBigBillionDays sale. 😎 

#StayMad #StayWrogn #Flipkart #BigBillionDaysSpecials @StayWrogn https://t.co/0Mr0XDhy4z",Trust
468,2020-10-18T15:37:17.000Z,❤️🌅 pic credit - @ABdeVilliers17 https://t.co/YhCqV9qGlE,Trust
469,2020-10-18T06:33:21.000Z,"Experience what comfort feels like with  #one8Innerwear  😎.

Head to https://t.co/exdqMqITXY, to check out the #BigBillionDays special #one8 innerwear and bottom wear range, exclusive on @Flipkart 😉 @one8world https://t.co/HnuiV8cewA",Joy
470,2020-10-17T14:27:52.000Z,Spirited performance and a fantastic win. Proud of this team.🙌 @RCBTweets #PlayBold https://t.co/x9e20MAATo,Joy
471,2020-10-17T05:52:29.000Z,Wish you a very happy birthday Anil Bhai @anilkumble1074. Have a great day.,Surprise
472,2020-10-16T09:31:41.000Z,"Crazy deals on @Flipkart #BigBillionDays! 
I can't stop shopping 😎...check it out guys, sale is live! https://t.co/zK1zCCJKF3",Trust
473,2020-10-16T06:45:26.000Z,Many happy returns of the day @imShard 🎂. God bless and have a great day ahead.,Joy
474,2020-10-15T18:46:21.000Z,Onto the next 🕘 @RCBTweets https://t.co/ZeTqjy3NZN,Joy
475,2020-10-14T12:26:04.000Z,A timeline for optimum output game after game. Play ➡️ recover➡️ priming(prep) ➡️ play. Never under estimate the importance of a routine. https://t.co/TAYSnRhdBi,Joy
476,2020-10-12T18:12:28.000Z,Tremendous effort by the boys. We march on. 👍🏻 #PlayBold @RCBTweets https://t.co/0AXdC0RIgP,Joy
477,2020-10-11T07:50:14.000Z,"Can’t wait! Join me as I go live on Instagram for the first time ever with some of the greats of the #PUMAFam on 14TH October at 6:00 PM IST 👀 @pumacricket #UnitedInSport @PepTeam @MangteC @chetrisunil11 @klrahul11

https://t.co/A3nUcKyd5q https://t.co/6juuqntjbr",Trust
478,2020-10-11T06:35:52.000Z,Many happy returns of the day @hardikpandya7. Wishing you a fabulous year ahead. 😃,Joy
479,2020-10-11T05:52:11.000Z,Wishing you a very happy birthday Amitabh sir. May God bless you with good health and happiness. Have a great day. 🎂 @SrBachchan,Joy
480,2020-10-10T18:18:56.000Z,Great win and most importantly a complete team effort. 👍 #PlayBold @RCBTweets https://t.co/QXH96VTK6i,Surprise
481,2020-10-09T07:01:49.000Z,🕘 https://t.co/vD3XHQp8ZZ,Trust
482,2020-10-08T07:57:14.000Z,"We salute our #IndianAirForce heroes, who protect and serve our nation selflessly. We will always be indebted to your sacrifices. 🙏 #AFDay2020",Trust
483,2020-10-07T06:12:13.000Z,"With just one Wellman Tablet every day, I am able to boost my energy, support my immune system and get all the necessary nutrients that my body really needs. 💪🏼

So get yours now and never compromise on what you feed your body and mind. 👊🏼

#tablets #vitabiotics @Wellmanin1 https://t.co/zj5c9lvVe9",Joy
484,2020-10-07T05:34:44.000Z,Many happy returns of the day fella @ImZaheer. Wishing you a year filled with happiness and success. Enjoy the day. ☺️,Joy
485,2020-10-06T10:58:26.000Z,Happy bday hulk 🥳 Had to post this one again for your bday because you're always grumpy and never take pictures 😂 @buntysajdeh https://t.co/xQq56r5hkI,Surprise
486,2020-10-05T05:47:06.000Z,Many Happy Returns of the Day @Sundarwashi5 🎂. Have a great year ahead ☺️,Joy
487,2020-10-04T08:39:36.000Z,Happy Birthday @RishabhPant17 🎂,Surprise
488,2020-10-04T06:08:35.000Z,"Fire on ice, these boots from @pumacricket mean serious business 😏 #one8 #playtoslay #IPL2020

https://t.co/vpaktM5jTO https://t.co/MdTq8c1aBS",Trust
489,2020-10-03T15:09:13.000Z,Solid team effort. Let's keep working hard.  💪💪 @RCBTweets #PlayBold https://t.co/xWHQgQbYjA,Trust
490,2020-10-02T06:18:06.000Z,"Happy Gandhi Jayanti to all. 
Jai Hind 🇮🇳",Surprise
491,2020-10-01T10:00:17.000Z,"The most special thing about sport is the friendship and mutual respect you share with your teammates along your journey. 
Sport is beautiful 😇 https://t.co/vSBudnEUCA",Trust
492,2020-09-30T08:14:43.000Z,"I’m thrilled to announce that Wrogn, is now available in the UAE and Saudi Arabia 🙌! So, guys, get on the WROGN side with me! 

Visit https://t.co/9SOasQfITA to check out the entire collection today. 👍😉

#StayMad #StayWrogn @StayWrogn https://t.co/iI0Ep6AOrM",Trust
493,2020-09-29T15:16:13.000Z,@pumacricket 👊🏼,Trust
494,2020-09-29T12:59:50.000Z,What happened in #Hathras is inhumane and goes beyond cruelty. Hope the culprits of this heinous crime will be brought to justice. #JusticeForManishaValmiki,Anger
495,2020-09-28T18:49:31.000Z,Thrilling game of cricket. Proud of the character shown by the team. 💪💪 @RCBTweets #PlayBold https://t.co/k8Jqb8Bg1S,Joy
496,2020-09-26T10:24:49.000Z,"Unity is the vehicle, desire is the fuel. https://t.co/DVU32dNrH3",Trust
497,2020-09-26T06:08:45.000Z,"Play your best, the #one8 way. 😉 #one8 fragrances, your secret to confidence!

Get your fragrance from  -  https://t.co/nOEJBdJvUO 

@ScentialsWorld @one8world https://t.co/EX6l4aLzMq",Joy
498,2020-09-24T10:53:44.000Z,Shocked to hear about the tragic loss of Dean Jones. Praying for strength and courage to his family and friends. 🙏🏻,Sadness
499,2020-09-23T13:29:33.000Z,Putting in some daily work to prepare for this heat 🔥. Btw pls tag and ask @Tipo_Morris why he's making those sounds in the background 😂. https://t.co/xfdYrvQRsH,Joy
500,2020-09-23T12:26:11.000Z,"Join our Honourable PM and me at the Fit India Dialogue, tomorrow at 12 PM IST. See you there 🙌🏼 #NewIndiaFitIndia https://t.co/Vf5LyTljyR",Anticipation
501,2020-09-23T06:28:15.000Z,👍🕘 https://t.co/YSH8Pn9oNS,Joy
502,2020-09-22T17:56:22.000Z,I am honoured to be a part of our Honourable Prime Minister's Fit India Dialogue where you can watch me talk about fitness and more. See you all! 😊 #NewIndiaFitIndia @narendramodi @PMOIndia https://t.co/WsIYFMk8I5,Joy
503,2020-09-22T10:02:46.000Z,Happy birthday @JayShah ☺️ Have a great day ahead.,Surprise
504,2020-09-21T19:18:48.000Z,Off to a great start. Well done lads. We march on 💪💪 #PlayBold @RCBTweets https://t.co/hDKdX8rggo,Joy
505,2020-09-21T06:46:07.000Z,Wishing you a very Happy Birthday @henrygayle. Have a great year ahead. ☺️,Joy
506,2020-09-19T12:07:21.000Z,Brothers in the air 😃 @ABdeVilliers17 https://t.co/hf0oeB9Z0h,Surprise
507,2020-09-19T06:03:03.000Z,"@AnushkaSharma and I never miss a moment to get together with our close ones, even while staying apart. ❤️ @GoogleIndia https://t.co/JkJs7N75bi",Surprise
508,2020-09-18T10:31:27.000Z,"The new RCB Anthem is here! 👊🏼 It celebrates our fans, who we proudly call our 12th Man, and emphasises on the #PlayBold attitude &amp; the Challenger Spirit that we believe in. Can’t wait to get on the field! 😎 

#RCB #WeAreChallengers https://t.co/Nod9Jb0MvI",Joy
509,2020-09-18T07:12:50.000Z,@narendramodi @AnushkaSharma Thank you for the lovely wishes sir. 🙏🏼😊,Joy
510,2020-09-18T06:00:33.000Z,👍 #SockThem https://t.co/NtuXgQkxib,Surprise
511,2020-09-17T06:20:06.000Z,"Presenting my signature style, for the #SELFMADE. ✌🏼

Everyone has a story, so share yours by posting your picture tagging @philipsindia and me to get a chance to get featured on their Instagram page.

Inspire the world with your success stories. 🙌🏼 https://t.co/lvl2Sid1tg",Joy
512,2020-09-17T05:57:54.000Z,"Wishing a very Happy birthday to our honorable Prime Minister Shri Narendra Modi ji. 🙏🏼
@narendramodi @PMOIndia 🇮🇳",Joy
